,Order ID,Product ID,Location ID,Customer ID,Purchase Date,Quantity,Price,Total Amount,Product Name,Cost,City,County,State,Total Cost,Customer Segment
3270,AX19976,ENX2019,A130,C1133,2018-03-08,2,800,1600,Product 20,536,Lancaster,Los Angeles County,California,1072,Potential Loyalist
3271,AX19980,ENX2082,A139,C1387,2018-05-31,4,1103,4412,Product 83,838,Ontario,San Bernardino County,California,3352,Potential Loyalist
3272,AX19983,ENX2029,A105,C1614,2018-11-23,3,1848,5544,Product 30,1294,Carlsbad,San Diego County,California,3882,Potential Loyalist
3273,AX19984,ENX2046,A131,C1398,2018-11-19,3,2410,7230,Product 47,1518,Long Beach,Los Angeles County,California,4554,New Customer
3274,AX19986,ENX2006,A148,C1213,2018-10-16,2,1826,3652,Product 7,1443,Riverside,Riverside County,California,2886,Need Attention
3275,AX19992,ENX2027,A125,C1364,2018-11-14,2,2497,4994,Product 28,1473,Hayward,Alameda County,California,2946,Champion
3276,AX20001,ENX2079,A116,C1281,2018-11-27,1,1725,1725,Product 80,1363,El Monte,Los Angeles County,California,1363,Need Attention
3277,AX20003,ENX2040,A171,C1227,2018-12-04,2,1889,3778,Product 41,945,Visalia,Tulare County,California,1890,Potential Loyalist
3278,AX20007,ENX2096,A113,C1427,2018-09-07,2,1587,3174,Product 97,1301,East Los Angeles,Los Angeles County,California,2602,Potential Loyalist
3279,AX20011,ENX2073,A119,C1657,2018-05-24,3,95,285,Product 74,61,Fontana,San Bernardino County,California,183,Promising
3280,AX20014,ENX2006,A158,C1209,2018-12-30,2,1826,3652,Product 7,1443,Santa Ana,Orange County,California,2886,New Customer
3281,AX20016,ENX2071,A161,C1044,2018-12-02,3,136,408,Product 72,72,Santa Maria,Santa Barbara County,California,216,Promising
3282,AX20018,ENX2050,A159,C1495,2018-02-23,1,2391,2391,Product 51,1291,Santa Clara,Santa Clara County,California,1291,Promising
3283,AX20019,ENX2047,A129,C1339,2018-12-04,1,290,290,Product 48,200,Jurupa Valley,Riverside County,California,200,Potential Loyalist
3284,AX20021,ENX2069,A105,C1161,2018-11-23,1,378,378,Product 70,291,Carlsbad,San Diego County,California,291,New Customer
3285,AX20023,ENX2093,A155,C1662,2018-01-01,2,112,224,Product 94,90,San Francisco,San Francisco County,California,180,Promising
3286,AX20029,ENX2031,A162,C1725,2018-10-30,1,1638,1638,Product 32,1261,Santa Rosa,Sonoma County,California,1261,New Customer
3287,AX20032,ENX2056,A128,C1658,2018-05-01,1,1635,1635,Product 57,1046,Irvine,Orange County,California,1046,Potential Loyalist
3288,AX20033,ENX2024,A139,C1221,2018-07-25,3,356,1068,Product 25,292,Ontario,San Bernardino County,California,876,Potential Loyalist
3289,AX20037,ENX2096,A162,C1040,2018-08-01,4,1587,6348,Product 97,1301,Santa Rosa,Sonoma County,California,5204,Champion
3290,AX20040,ENX2089,A152,C1710,2018-07-27,1,2294,2294,Product 90,1399,San Bernardino,San Bernardino County,California,1399,Potential Loyalist
3291,AX20044,ENX2073,A153,C1190,2018-11-29,1,95,95,Product 74,61,San Buenaventura (Ventura),Ventura County,California,61,Potential Loyalist
3292,AX20046,ENX2021,A104,C1722,2018-09-02,2,217,434,Product 22,171,Burbank,Los Angeles County,California,342,Champion
3293,AX20047,ENX2066,A168,C1192,2018-12-24,3,2091,6273,Product 67,1485,Torrance,Los Angeles County,California,4455,Potential Loyalist
3294,AX20048,ENX2040,A168,C1203,2018-06-22,1,1889,1889,Product 41,945,Torrance,Los Angeles County,California,945,New Customer
3295,AX20054,ENX2048,A172,C1489,2018-03-01,2,502,1004,Product 49,296,Vista,San Diego County,California,592,Potential Loyalist
3296,AX20058,ENX2015,A122,C1574,2018-04-12,2,637,1274,Product 16,389,Fullerton,Orange County,California,778,Potential Loyalist
3297,AX20059,ENX2057,A153,C1660,2018-04-26,2,181,362,Product 58,130,San Buenaventura (Ventura),Ventura County,California,260,Potential Loyalist
3298,AX20063,ENX2012,A131,C1335,2018-03-28,1,1353,1353,Product 13,947,Long Beach,Los Angeles County,California,947,Champion
3299,AX20066,ENX2073,A140,C1053,2018-10-20,4,95,380,Product 74,61,Orange,Orange County,California,244,New Customer
3300,AX20072,ENX2042,A103,C1684,2018-10-21,1,203,203,Product 43,154,Berkeley,Alameda County,California,154,Potential Loyalist
3301,AX20073,ENX2044,A103,C1388,2018-08-27,1,886,886,Product 45,478,Berkeley,Alameda County,California,478,Promising
3302,AX20077,ENX2068,A165,C1153,2018-09-26,1,1500,1500,Product 69,900,Sunnyvale,Santa Clara County,California,900,Loyal Customer
3303,AX20080,ENX2007,A118,C1502,2018-01-11,1,1405,1405,Product 8,1054,Fairfield,Solano County,California,1054,Loyal Customer
3304,AX20089,ENX2079,A163,C1775,2018-03-21,2,1725,3450,Product 80,1363,Simi Valley,Ventura County,California,2726,Potential Loyalist
3305,AX20091,ENX2053,A105,C1135,2018-05-22,3,596,1788,Product 54,358,Carlsbad,San Diego County,California,1074,Promising
3306,AX20092,ENX2035,A167,C1146,2018-11-03,4,458,1832,Product 36,376,Thousand Oaks,Ventura County,California,1504,New Customer
3307,AX20096,ENX2003,A121,C1761,2018-01-12,1,1783,1783,Product 4,1516,Fresno,Fresno County,California,1516,New Customer
3308,AX20100,ENX2069,A163,C1678,2018-07-03,1,378,378,Product 70,291,Simi Valley,Ventura County,California,291,Promising
3309,AX20102,ENX2032,A141,C1650,2018-11-22,1,1967,1967,Product 33,1397,Oxnard,Ventura County,California,1397,Champion
3310,AX20103,ENX2041,A138,C1498,2018-07-03,1,1380,1380,Product 42,1090,Oceanside,San Diego County,California,1090,Potential Loyalist
3311,AX20104,ENX2046,A102,C1214,2018-10-09,3,2410,7230,Product 47,1518,Bakersfield,Kern County,California,4554,Promising
3312,AX20110,ENX2063,A165,C1553,2018-05-08,1,1708,1708,Product 64,871,Sunnyvale,Santa Clara County,California,871,New Customer
3313,AX20115,ENX2034,A167,C1323,2018-05-26,4,871,3484,Product 35,540,Thousand Oaks,Ventura County,California,2160,Promising
3314,AX20117,ENX2074,A130,C1104,2018-01-31,4,504,2016,Product 75,408,Lancaster,Los Angeles County,California,1632,Loyal Customer
3315,AX20118,ENX2055,A100,C1343,2018-12-25,4,2495,9980,Product 56,1896,Anaheim,Orange County,California,7584,Champion
3316,AX20120,ENX2023,A115,C1522,2018-02-13,1,818,818,Product 24,450,Elk Grove,Sacramento County,California,450,Promising
3317,AX20124,ENX2055,A140,C1313,2018-02-23,2,2495,4990,Product 56,1896,Orange,Orange County,California,3792,Potential Loyalist
3318,AX20125,ENX2050,A122,C1069,2018-12-04,1,2391,2391,Product 51,1291,Fullerton,Orange County,California,1291,Champion
3319,AX20126,ENX2073,A152,C1117,2018-06-10,1,95,95,Product 74,61,San Bernardino,San Bernardino County,California,61,Potential Loyalist
3320,AX20128,ENX2042,A154,C1163,2018-01-13,1,203,203,Product 43,154,San Diego,San Diego County,California,154,Promising
3321,AX20130,ENX2061,A164,C1451,2018-10-10,4,913,3652,Product 62,584,Stockton,San Joaquin County,California,2336,Potential Loyalist
3322,AX20140,ENX2093,A101,C1785,2018-03-10,1,112,112,Product 94,90,Antioch,Contra Costa County,California,90,Promising
3323,AX20143,ENX2028,A112,C1025,2018-06-28,3,2283,6849,Product 29,1484,Downey,Los Angeles County,California,4452,Potential Loyalist
3324,AX20147,ENX2041,A112,C1774,2018-08-23,1,1380,1380,Product 42,1090,Downey,Los Angeles County,California,1090,Loyal Customer
3325,AX20149,ENX2081,A162,C1185,2018-12-12,2,1566,3132,Product 82,1190,Santa Rosa,Sonoma County,California,2380,Potential Loyalist
3326,AX20152,ENX2090,A156,C1385,2018-12-02,3,1338,4014,Product 91,682,San Jose,Santa Clara County,California,2046,Promising
3327,AX20154,ENX2017,A111,C1558,2018-10-15,4,35,140,Product 18,22,Daly City,San Mateo County,California,88,Promising
3328,AX20160,ENX2061,A153,C1768,2018-07-08,2,913,1826,Product 62,584,San Buenaventura (Ventura),Ventura County,California,1168,Potential Loyalist
3329,AX20162,ENX2079,A136,C1751,2018-04-07,1,1725,1725,Product 80,1363,Norwalk,Los Angeles County,California,1363,Hibernating
3330,AX20163,ENX2094,A142,C1154,2018-05-23,4,771,3084,Product 95,648,Palmdale,Los Angeles County,California,2592,New Customer
3331,AX20168,ENX2016,A106,C1448,2018-05-05,3,1351,4053,Product 17,1108,Chula Vista,San Diego County,California,3324,New Customer
3332,AX20171,ENX2056,A112,C1273,2018-03-16,1,1635,1635,Product 57,1046,Downey,Los Angeles County,California,1046,Champion
3333,AX20173,ENX2008,A169,C1219,2018-05-25,2,315,630,Product 9,208,Vallejo,Solano County,California,416,Potential Loyalist
3334,AX20174,ENX2074,A108,C1557,2018-09-01,1,504,504,Product 75,408,Concord,Contra Costa County,California,408,Promising
3335,AX20175,ENX2074,A147,C1595,2018-10-06,1,504,504,Product 75,408,Richmond,Contra Costa County,California,408,Potential Loyalist
3336,AX20179,ENX2081,A156,C1460,2018-06-09,1,1566,1566,Product 82,1190,San Jose,Santa Clara County,California,1190,Champion
3337,AX20180,ENX2063,A150,C1178,2018-06-17,1,1708,1708,Product 64,871,Sacramento,Sacramento County,California,871,Promising
3338,AX20181,ENX2023,A165,C1192,2018-06-11,2,818,1636,Product 24,450,Sunnyvale,Santa Clara County,California,900,Potential Loyalist
3339,AX20185,ENX2009,A114,C1143,2018-10-13,2,584,1168,Product 10,420,El Cajon,San Diego County,California,840,Promising
3340,AX20186,ENX2040,A145,C1474,2018-07-30,2,1889,3778,Product 41,945,Rancho Cucamonga,San Bernardino County,California,1890,Lost
3341,AX20188,ENX2042,A140,C1391,2018-09-05,1,203,203,Product 43,154,Orange,Orange County,California,154,New Customer
3342,AX20189,ENX2017,A103,C1566,2018-02-11,1,35,35,Product 18,22,Berkeley,Alameda County,California,22,Potential Loyalist
3343,AX20190,ENX2085,A163,C1445,2018-01-10,1,1862,1862,Product 86,1173,Simi Valley,Ventura County,California,1173,Promising
3344,AX20191,ENX2025,A171,C1542,2018-04-29,1,667,667,Product 26,387,Visalia,Tulare County,California,387,Potential Loyalist
3345,AX20192,ENX2014,A154,C1597,2018-04-07,1,1809,1809,Product 15,1067,San Diego,San Diego County,California,1067,Potential Loyalist
3346,AX20194,ENX2050,A167,C1083,2018-02-11,1,2391,2391,Product 51,1291,Thousand Oaks,Ventura County,California,1291,Promising
3347,AX20199,ENX2052,A138,C1423,2018-01-04,2,1526,3052,Product 53,1251,Oceanside,San Diego County,California,2502,Loyal Customer
3348,AX20200,ENX2089,A116,C1401,2018-09-03,1,2294,2294,Product 90,1399,El Monte,Los Angeles County,California,1399,Promising
3349,AX20204,ENX2099,A162,C1466,2018-07-23,1,1367,1367,Product 100,984,Santa Rosa,Sonoma County,California,984,Potential Loyalist
3350,AX20209,ENX2084,A106,C1572,2018-06-24,1,1783,1783,Product 85,1230,Chula Vista,San Diego County,California,1230,Promising
3351,AX20210,ENX2040,A134,C1709,2018-06-08,2,1889,3778,Product 41,945,Moreno Valley,Riverside County,California,1890,Potential Loyalist
3352,AX20220,ENX2015,A148,C1351,2018-02-07,2,637,1274,Product 16,389,Riverside,Riverside County,California,778,Promising
3353,AX20221,ENX2100,A149,C1548,2018-06-03,1,799,799,Product 101,455,Roseville,Placer County,California,455,Potential Loyalist
3354,AX20223,ENX2097,A143,C1338,2018-09-08,2,1052,2104,Product 98,589,Pasadena,Los Angeles County,California,1178,Potential Loyalist
3355,AX20231,ENX2010,A120,C1060,2018-09-03,3,1812,5436,Product 11,1305,Fremont,Alameda County,California,3915,Promising
3356,AX20246,ENX2032,A108,C1244,2018-01-17,1,1967,1967,Product 33,1397,Concord,Contra Costa County,California,1397,Promising
3357,AX20249,ENX2080,A118,C1644,2018-11-15,1,2353,2353,Product 81,1788,Fairfield,Solano County,California,1788,Hibernating
3358,AX20264,ENX2075,A129,C1503,2018-09-26,2,400,800,Product 76,208,Jurupa Valley,Riverside County,California,416,Promising
3359,AX20269,ENX2003,A111,C1404,2018-07-21,1,1783,1783,Product 4,1516,Daly City,San Mateo County,California,1516,Promising
3360,AX20271,ENX2001,A173,C1324,2018-07-31,2,951,1902,Product 2,504,West Covina,Los Angeles County,California,1008,Champion
3361,AX20276,ENX2074,A145,C1386,2018-12-29,4,504,2016,Product 75,408,Rancho Cucamonga,San Bernardino County,California,1632,Potential Loyalist
3362,AX20280,ENX2013,A162,C1688,2018-06-18,1,368,368,Product 14,269,Santa Rosa,Sonoma County,California,269,Potential Loyalist
3363,AX20281,ENX2093,A136,C1705,2018-05-15,2,112,224,Product 94,90,Norwalk,Los Angeles County,California,180,Promising
3364,AX20291,ENX2006,A122,C1402,2018-05-22,2,1826,3652,Product 7,1443,Fullerton,Orange County,California,2886,Potential Loyalist
3365,AX20294,ENX2065,A165,C1143,2018-01-16,3,2396,7188,Product 66,1965,Sunnyvale,Santa Clara County,California,5895,Promising
3366,AX20301,ENX2026,A125,C1588,2018-02-17,4,947,3788,Product 27,786,Hayward,Alameda County,California,3144,Need Attention
3367,AX20303,ENX2060,A166,C1525,2018-02-23,1,1467,1467,Product 61,807,Temecula,Riverside County,California,807,New Customer
3368,AX20307,ENX2068,A166,C1468,2018-12-16,2,1500,3000,Product 69,900,Temecula,Riverside County,California,1800,New Customer
3369,AX20312,ENX2025,A163,C1299,2018-11-17,1,667,667,Product 26,387,Simi Valley,Ventura County,California,387,Potential Loyalist
3370,AX20313,ENX2043,A149,C1007,2018-04-03,2,545,1090,Product 44,425,Roseville,Placer County,California,850,Promising
3371,AX20315,ENX2033,A161,C1751,2018-02-27,1,2182,2182,Product 34,1200,Santa Maria,Santa Barbara County,California,1200,Hibernating
3372,AX20319,ENX2042,A133,C1476,2018-01-13,1,203,203,Product 43,154,Modesto,Stanislaus County,California,154,Potential Loyalist
3373,AX20320,ENX2025,A161,C1676,2018-07-26,1,667,667,Product 26,387,Santa Maria,Santa Barbara County,California,387,Potential Loyalist
3374,AX20325,ENX2074,A159,C1660,2018-09-03,4,504,2016,Product 75,408,Santa Clara,Santa Clara County,California,1632,Potential Loyalist
3375,AX20328,ENX2037,A151,C1233,2018-09-08,3,880,2640,Product 38,634,Salinas,Monterey County,California,1902,Promising
3376,AX20329,ENX2049,A156,C1450,2018-04-30,4,826,3304,Product 50,562,San Jose,Santa Clara County,California,2248,Potential Loyalist
3377,AX20331,ENX2003,A118,C1338,2018-04-19,1,1783,1783,Product 4,1516,Fairfield,Solano County,California,1516,Potential Loyalist
3378,AX20334,ENX2075,A167,C1634,2018-11-22,3,400,1200,Product 76,208,Thousand Oaks,Ventura County,California,624,Potential Loyalist
3379,AX20336,ENX2040,A154,C1473,2018-01-17,1,1889,1889,Product 41,945,San Diego,San Diego County,California,945,Hibernating
3380,AX20338,ENX2037,A137,C1210,2018-06-18,2,880,1760,Product 38,634,Oakland,Alameda County,California,1268,Potential Loyalist
3381,AX20339,ENX2051,A152,C1209,2018-07-07,4,1077,4308,Product 52,732,San Bernardino,San Bernardino County,California,2928,New Customer
3382,AX20340,ENX2018,A105,C1106,2018-08-23,1,1972,1972,Product 19,1321,Carlsbad,San Diego County,California,1321,New Customer
3383,AX20341,ENX2063,A140,C1478,2018-11-04,1,1708,1708,Product 64,871,Orange,Orange County,California,871,Loyal Customer
3384,AX20346,ENX2034,A146,C1794,2018-03-06,2,871,1742,Product 35,540,Rialto,San Bernardino County,California,1080,Potential Loyalist
3385,AX20352,ENX2043,A173,C1611,2018-04-21,2,545,1090,Product 44,425,West Covina,Los Angeles County,California,850,Champion
3386,AX20354,ENX2043,A135,C1132,2018-09-21,2,545,1090,Product 44,425,Murrieta,Riverside County,California,850,Promising
3387,AX20359,ENX2096,A100,C1250,2018-06-30,2,1587,3174,Product 97,1301,Anaheim,Orange County,California,2602,New Customer
3388,AX20362,ENX2032,A162,C1517,2018-10-14,1,1967,1967,Product 33,1397,Santa Rosa,Sonoma County,California,1397,Potential Loyalist
3389,AX20364,ENX2033,A148,C1226,2018-01-16,2,2182,4364,Product 34,1200,Riverside,Riverside County,California,2400,New Customer
3390,AX20366,ENX2065,A107,C1403,2018-01-28,1,2396,2396,Product 66,1965,Clovis,Fresno County,California,1965,Lost
3391,AX20367,ENX2096,A161,C1113,2018-12-28,3,1587,4761,Product 97,1301,Santa Maria,Santa Barbara County,California,3903,Promising
3392,AX20371,ENX2059,A161,C1738,2018-11-15,3,1494,4482,Product 60,971,Santa Maria,Santa Barbara County,California,2913,Potential Loyalist
3393,AX20373,ENX2029,A169,C1060,2018-04-12,1,1848,1848,Product 30,1294,Vallejo,Solano County,California,1294,Promising
3394,AX20374,ENX2098,A153,C1136,2018-02-10,3,1178,3534,Product 99,683,San Buenaventura (Ventura),Ventura County,California,2049,Potential Loyalist
3395,AX20380,ENX2003,A134,C1371,2018-12-02,3,1783,5349,Product 4,1516,Moreno Valley,Riverside County,California,4548,Potential Loyalist
3396,AX20383,ENX2089,A116,C1040,2018-04-05,3,2294,6882,Product 90,1399,El Monte,Los Angeles County,California,4197,Champion
3397,AX20384,ENX2014,A156,C1721,2018-11-17,1,1809,1809,Product 15,1067,San Jose,Santa Clara County,California,1067,Potential Loyalist
3398,AX20389,ENX2081,A143,C1607,2018-04-14,1,1566,1566,Product 82,1190,Pasadena,Los Angeles County,California,1190,Potential Loyalist
3399,AX20392,ENX2100,A115,C1593,2018-09-18,1,799,799,Product 101,455,Elk Grove,Sacramento County,California,455,New Customer
3400,AX20395,ENX2070,A107,C1533,2018-03-09,2,1671,3342,Product 71,1220,Clovis,Fresno County,California,2440,Promising
3401,AX20397,ENX2034,A140,C1451,2018-06-04,3,871,2613,Product 35,540,Orange,Orange County,California,1620,Potential Loyalist
3402,AX20398,ENX2097,A112,C1617,2018-12-06,2,1052,2104,Product 98,589,Downey,Los Angeles County,California,1178,Promising
3403,AX20401,ENX2002,A126,C1644,2018-03-09,1,847,847,Product 3,534,Huntington Beach,Orange County,California,534,Hibernating
3404,AX20402,ENX2072,A126,C1689,2018-10-13,1,1887,1887,Product 73,1378,Huntington Beach,Orange County,California,1378,Promising
3405,AX20404,ENX2055,A173,C1795,2018-11-01,4,2495,9980,Product 56,1896,West Covina,Los Angeles County,California,7584,Champion
3406,AX20405,ENX2067,A120,C1644,2018-05-03,1,1119,1119,Product 68,683,Fremont,Alameda County,California,683,Hibernating
3407,AX20407,ENX2003,A104,C1040,2018-04-15,2,1783,3566,Product 4,1516,Burbank,Los Angeles County,California,3032,Champion
3408,AX20412,ENX2067,A125,C1594,2018-10-07,3,1119,3357,Product 68,683,Hayward,Alameda County,California,2049,Potential Loyalist
3409,AX20415,ENX2064,A111,C1360,2018-04-12,2,1414,2828,Product 65,962,Daly City,San Mateo County,California,1924,Potential Loyalist
3410,AX20416,ENX2091,A103,C1633,2018-01-27,2,368,736,Product 92,294,Berkeley,Alameda County,California,588,Potential Loyalist
3411,AX20423,ENX2069,A159,C1681,2018-02-12,1,378,378,Product 70,291,Santa Clara,Santa Clara County,California,291,New Customer
3412,AX20432,ENX2095,A110,C1071,2018-05-23,1,1743,1743,Product 96,872,Costa Mesa,Orange County,California,872,Promising
3413,AX20436,ENX2003,A161,C1363,2018-04-19,3,1783,5349,Product 4,1516,Santa Maria,Santa Barbara County,California,4548,Promising
